,air_area_name,encode_air_area_name
24516,Shizuoka-ken Numazu-shi Miyukichō,29
24517,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24518,Tōkyō-to Bunkyō-ku Kasuga,31
24519,Tōkyō-to Bunkyō-ku Sendagi,32
24520,Tōkyō-to Chiyoda-ku Kudanminami,33
24521,Tōkyō-to Chūō-ku Ginza,34
24522,Tōkyō-to Chūō-ku Tsukiji,35
24523,Tōkyō-to Itabashi-ku Itabashi,36
24524,Tōkyō-to Katsushika-ku Tateishi,37
24525,Tōkyō-to Kita-ku Ōjihonchō,38
24526,Tōkyō-to Koganei-shi Honchō,39
24527,Tōkyō-to Kōtō-ku Kameido,40
24528,Tōkyō-to Kōtō-ku Tōyō,41
24529,Tōkyō-to Machida-shi Morino,42
24530,Tōkyō-to Meguro-ku Kamimeguro,43
24531,Tōkyō-to Minato-ku Akasaka,44
24532,Tōkyō-to Minato-ku Roppongi,45
24533,Tōkyō-to Minato-ku Shibakōen,46
24534,Tōkyō-to Nakano-ku Nakano,47
24535,Tōkyō-to Nerima-ku Toyotamakita,48
24536,Tōkyō-to Setagaya-ku Okusawa,49
24537,Tōkyō-to Setagaya-ku Sangenjaya,50
24538,Tōkyō-to Setagaya-ku Setagaya,51
24539,Tōkyō-to Shibuya-ku Dōgenzaka,52
24540,Tōkyō-to Shibuya-ku Jingūmae,53
24541,Tōkyō-to Shibuya-ku Shibuya,54
24542,Tōkyō-to Shinagawa-ku Higashigotanda,55
24543,Tōkyō-to Shinagawa-ku Hiromachi,56
24544,Tōkyō-to Shinjuku-ku Kabukichō,57
24545,Tōkyō-to Shinjuku-ku Nishishinjuku,58
24546,Tōkyō-to Suginami-ku Asagayaminami,59
24547,Tōkyō-to Tachikawa-shi Izumichō,60
24548,Tōkyō-to Taitō-ku Higashiueno,61
24549,Tōkyō-to Taitō-ku Kuramae,62
24550,Tōkyō-to Toshima-ku Higashiikebukuro,63
24551,Tōkyō-to Toshima-ku Mejiro,64
24552,Tōkyō-to Toshima-ku Minamiikebukuro,65
24553,Tōkyō-to Toshima-ku Nishiikebukuro,66
24554,Tōkyō-to Ōta-ku Kamata,67
24555,Tōkyō-to Ōta-ku Kamiikedai,68
24556,Ōsaka-fu Higashiōsaka-shi Aramotokita,69
24557,Ōsaka-fu Neyagawa-shi Honmachi,70
24558,Ōsaka-fu Sakai-shi Minamikawaramachi,71
24559,Ōsaka-fu Ōsaka-shi Fuminosato,72
24560,Ōsaka-fu Ōsaka-shi Kyōmachibori,73
24561,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,74
24562,Ōsaka-fu Ōsaka-shi Nakanochō,75
24563,Ōsaka-fu Ōsaka-shi Shinmachi,76
24564,Ōsaka-fu Ōsaka-shi Ōgimachi,77
24565,Fukuoka-ken Fukuoka-shi Daimyō,0
24566,Fukuoka-ken Fukuoka-shi Hakata Ekimae,1
24567,Fukuoka-ken Fukuoka-shi Momochi,2
24568,Fukuoka-ken Fukuoka-shi Shiobaru,3
24569,Fukuoka-ken Fukuoka-shi Takatori,4
24570,Fukuoka-ken Fukuoka-shi Torikai,5
24571,Fukuoka-ken Itoshima-shi Maebarunishi,6
24572,Fukuoka-ken Kitakyūshū-shi None,7
24573,Fukuoka-ken Kitakyūshū-shi Ōtemachi,8
24574,Fukuoka-ken Kurume-shi Jōnanmachi,9
24575,Fukuoka-ken Yame-shi Motomachi,10
24576,Hiroshima-ken Fukuyama-shi Higashisakuramachi,11
24577,Hiroshima-ken Hiroshima-shi Kokutaijimachi,12
24578,Hiroshima-ken Hiroshima-shi Nagarekawachō,13
24579,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,14
24580,Hokkaidō Asahikawa-shi 6 Jōdōri,15
24581,Hokkaidō Sapporo-shi Kotoni 2 Jō,16
24582,Hokkaidō Sapporo-shi Minami 3 Jōnishi,17
24583,Hyōgo-ken Himeji-shi Yasuda,18
24584,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,19
24585,Hyōgo-ken Kōbe-shi Kumoidōri,20
24586,Hyōgo-ken Kōbe-shi Motomachidōri,21
24587,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,22
24588,Hyōgo-ken Nishinomiya-shi Rokutanjichō,23
24589,Hyōgo-ken Takarazuka-shi Tōyōchō,24
24590,Miyagi-ken Sendai-shi Kamisugi,25
24591,Niigata-ken Nagaoka-shi Ōtedōri,26
24592,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,27
24593,Shizuoka-ken Hamamatsu-shi Motoshirochō,28
24594,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24595,Tōkyō-to Bunkyō-ku Kasuga,31
24596,Tōkyō-to Chiyoda-ku Kudanminami,33
24597,Tōkyō-to Chūō-ku Ginza,34
24598,Tōkyō-to Chūō-ku Tsukiji,35
24599,Tōkyō-to Itabashi-ku Itabashi,36
24600,Tōkyō-to Katsushika-ku Tateishi,37
24601,Tōkyō-to Kita-ku Ōjihonchō,38
24602,Tōkyō-to Koganei-shi Honchō,39
24603,Tōkyō-to Kōtō-ku Kameido,40
24604,Tōkyō-to Kōtō-ku Tōyō,41
24605,Tōkyō-to Machida-shi Morino,42
24606,Tōkyō-to Meguro-ku Kamimeguro,43
24607,Tōkyō-to Minato-ku Akasaka,44
24608,Tōkyō-to Minato-ku Roppongi,45
24609,Tōkyō-to Minato-ku Shibakōen,46
24610,Tōkyō-to Nakano-ku Nakano,47
24611,Tōkyō-to Nerima-ku Toyotamakita,48
24612,Tōkyō-to Setagaya-ku Okusawa,49
24613,Tōkyō-to Setagaya-ku Sangenjaya,50
24614,Tōkyō-to Setagaya-ku Setagaya,51
24615,Tōkyō-to Shibuya-ku Dōgenzaka,52
24616,Tōkyō-to Shibuya-ku Jingūmae,53
24617,Tōkyō-to Shibuya-ku Shibuya,54
24618,Tōkyō-to Shinagawa-ku Higashigotanda,55
24619,Tōkyō-to Shinagawa-ku Hiromachi,56
24620,Tōkyō-to Shinjuku-ku Kabukichō,57
24621,Tōkyō-to Shinjuku-ku Nishishinjuku,58
24622,Tōkyō-to Suginami-ku Asagayaminami,59
24623,Tōkyō-to Tachikawa-shi Izumichō,60
24624,Tōkyō-to Taitō-ku Higashiueno,61
24625,Tōkyō-to Taitō-ku Kuramae,62
24626,Tōkyō-to Toshima-ku Higashiikebukuro,63
24627,Tōkyō-to Toshima-ku Mejiro,64
24628,Tōkyō-to Toshima-ku Minamiikebukuro,65
24629,Tōkyō-to Toshima-ku Nishiikebukuro,66
24630,Tōkyō-to Ōta-ku Kamata,67
24631,Tōkyō-to Ōta-ku Kamiikedai,68
24632,Ōsaka-fu Higashiōsaka-shi Aramotokita,69
24633,Ōsaka-fu Neyagawa-shi Honmachi,70
24634,Ōsaka-fu Sakai-shi Minamikawaramachi,71
24635,Ōsaka-fu Ōsaka-shi Fuminosato,72
24636,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,74
24637,Ōsaka-fu Ōsaka-shi Nakanochō,75
24638,Ōsaka-fu Ōsaka-shi Shinmachi,76
24639,Ōsaka-fu Ōsaka-shi Ōgimachi,77
24640,Fukuoka-ken Fukuoka-shi Daimyō,0
24641,Fukuoka-ken Fukuoka-shi Hakata Ekimae,1
24642,Fukuoka-ken Fukuoka-shi Momochi,2
24643,Fukuoka-ken Fukuoka-shi Shiobaru,3
24644,Fukuoka-ken Fukuoka-shi Takatori,4
24645,Fukuoka-ken Fukuoka-shi Torikai,5
24646,Fukuoka-ken Itoshima-shi Maebarunishi,6
24647,Fukuoka-ken Kitakyūshū-shi None,7
24648,Fukuoka-ken Kitakyūshū-shi Ōtemachi,8
24649,Fukuoka-ken Kurume-shi Jōnanmachi,9
24650,Fukuoka-ken Yame-shi Motomachi,10
24651,Hiroshima-ken Fukuyama-shi Higashisakuramachi,11
24652,Hiroshima-ken Hiroshima-shi Kokutaijimachi,12
24653,Hiroshima-ken Hiroshima-shi Nagarekawachō,13
24654,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,14
24655,Hokkaidō Asahikawa-shi 6 Jōdōri,15
24656,Hokkaidō Sapporo-shi Kotoni 2 Jō,16
24657,Hokkaidō Sapporo-shi Minami 3 Jōnishi,17
24658,Hyōgo-ken Himeji-shi Yasuda,18
24659,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,19
24660,Hyōgo-ken Kōbe-shi Kumoidōri,20
24661,Hyōgo-ken Kōbe-shi Motomachidōri,21
24662,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,22
24663,Hyōgo-ken Nishinomiya-shi Rokutanjichō,23
24664,Hyōgo-ken Takarazuka-shi Tōyōchō,24
24665,Miyagi-ken Sendai-shi Kamisugi,25
24666,Niigata-ken Nagaoka-shi Ōtedōri,26
24667,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,27
24668,Shizuoka-ken Hamamatsu-shi Motoshirochō,28
24669,Shizuoka-ken Numazu-shi Miyukichō,29
24670,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24671,Tōkyō-to Bunkyō-ku Kasuga,31
24672,Tōkyō-to Bunkyō-ku Sendagi,32
24673,Tōkyō-to Chiyoda-ku Kudanminami,33
24674,Tōkyō-to Chūō-ku Ginza,34
24675,Tōkyō-to Chūō-ku Tsukiji,35
24676,Tōkyō-to Itabashi-ku Itabashi,36
24677,Tōkyō-to Katsushika-ku Tateishi,37
24678,Tōkyō-to Kita-ku Ōjihonchō,38
24679,Tōkyō-to Koganei-shi Honchō,39
24680,Tōkyō-to Kōtō-ku Kameido,40
24681,Tōkyō-to Kōtō-ku Tōyō,41
24682,Tōkyō-to Machida-shi Morino,42
24683,Tōkyō-to Meguro-ku Kamimeguro,43
24684,Tōkyō-to Minato-ku Akasaka,44
24685,Tōkyō-to Minato-ku Roppongi,45
24686,Tōkyō-to Minato-ku Shibakōen,46
24687,Tōkyō-to Nakano-ku Nakano,47
24688,Tōkyō-to Nerima-ku Toyotamakita,48
24689,Tōkyō-to Setagaya-ku Okusawa,49
24690,Tōkyō-to Setagaya-ku Sangenjaya,50
24691,Tōkyō-to Setagaya-ku Setagaya,51
24692,Tōkyō-to Shibuya-ku Dōgenzaka,52
24693,Tōkyō-to Shibuya-ku Jingūmae,53
24694,Tōkyō-to Shibuya-ku Shibuya,54
24695,Tōkyō-to Shinagawa-ku Higashigotanda,55
24696,Tōkyō-to Shinagawa-ku Hiromachi,56
24697,Tōkyō-to Shinjuku-ku Kabukichō,57
24698,Tōkyō-to Shinjuku-ku Nishishinjuku,58
24699,Tōkyō-to Suginami-ku Asagayaminami,59
24700,Tōkyō-to Tachikawa-shi Izumichō,60
24701,Tōkyō-to Taitō-ku Higashiueno,61
24702,Tōkyō-to Taitō-ku Kuramae,62
24703,Tōkyō-to Toshima-ku Higashiikebukuro,63
24704,Tōkyō-to Toshima-ku Mejiro,64
24705,Tōkyō-to Toshima-ku Minamiikebukuro,65
24706,Tōkyō-to Toshima-ku Nishiikebukuro,66
24707,Tōkyō-to Ōta-ku Kamata,67
24708,Tōkyō-to Ōta-ku Kamiikedai,68
24709,Ōsaka-fu Higashiōsaka-shi Aramotokita,69
24710,Ōsaka-fu Neyagawa-shi Honmachi,70
24711,Ōsaka-fu Sakai-shi Minamikawaramachi,71
24712,Ōsaka-fu Ōsaka-shi Fuminosato,72
24713,Ōsaka-fu Ōsaka-shi Kyōmachibori,73
24714,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,74
24715,Ōsaka-fu Ōsaka-shi Nakanochō,75
24716,Ōsaka-fu Ōsaka-shi Shinmachi,76
24717,Ōsaka-fu Ōsaka-shi Ōgimachi,77
24718,Fukuoka-ken Fukuoka-shi Daimyō,0
24719,Fukuoka-ken Fukuoka-shi Hakata Ekimae,1
24720,Fukuoka-ken Fukuoka-shi Momochi,2
24721,Fukuoka-ken Fukuoka-shi Shiobaru,3
24722,Fukuoka-ken Fukuoka-shi Takatori,4
24723,Fukuoka-ken Fukuoka-shi Torikai,5
24724,Fukuoka-ken Itoshima-shi Maebarunishi,6
24725,Fukuoka-ken Kitakyūshū-shi None,7
24726,Fukuoka-ken Kitakyūshū-shi Ōtemachi,8
24727,Fukuoka-ken Kurume-shi Jōnanmachi,9
24728,Fukuoka-ken Yame-shi Motomachi,10
24729,Hiroshima-ken Fukuyama-shi Higashisakuramachi,11
24730,Hiroshima-ken Hiroshima-shi Kokutaijimachi,12
24731,Hiroshima-ken Hiroshima-shi Nagarekawachō,13
24732,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,14
24733,Hokkaidō Asahikawa-shi 6 Jōdōri,15
24734,Hokkaidō Sapporo-shi Kotoni 2 Jō,16
24735,Hokkaidō Sapporo-shi Minami 3 Jōnishi,17
24736,Hyōgo-ken Himeji-shi Yasuda,18
24737,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,19
24738,Hyōgo-ken Kōbe-shi Kumoidōri,20
24739,Hyōgo-ken Kōbe-shi Motomachidōri,21
24740,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,22
24741,Hyōgo-ken Nishinomiya-shi Rokutanjichō,23
24742,Hyōgo-ken Takarazuka-shi Tōyōchō,24
24743,Miyagi-ken Sendai-shi Kamisugi,25
24744,Niigata-ken Nagaoka-shi Ōtedōri,26
24745,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,27
24746,Shizuoka-ken Hamamatsu-shi Motoshirochō,28
24747,Shizuoka-ken Numazu-shi Miyukichō,29
24748,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24749,Tōkyō-to Bunkyō-ku Kasuga,31
24750,Tōkyō-to Bunkyō-ku Sendagi,32
24751,Tōkyō-to Chiyoda-ku Kudanminami,33
24752,Tōkyō-to Chūō-ku Ginza,34
24753,Tōkyō-to Chūō-ku Tsukiji,35
24754,Tōkyō-to Itabashi-ku Itabashi,36
24755,Tōkyō-to Katsushika-ku Tateishi,37
24756,Tōkyō-to Kita-ku Ōjihonchō,38
24757,Tōkyō-to Koganei-shi Honchō,39
24758,Tōkyō-to Kōtō-ku Kameido,40
24759,Tōkyō-to Kōtō-ku Tōyō,41
24760,Tōkyō-to Machida-shi Morino,42
24761,Tōkyō-to Meguro-ku Kamimeguro,43
24762,Tōkyō-to Minato-ku Akasaka,44
24763,Tōkyō-to Minato-ku Roppongi,45
24764,Tōkyō-to Minato-ku Shibakōen,46
24765,Tōkyō-to Nakano-ku Nakano,47
24766,Tōkyō-to Nerima-ku Toyotamakita,48
24767,Tōkyō-to Setagaya-ku Okusawa,49
24768,Tōkyō-to Setagaya-ku Sangenjaya,50
24769,Tōkyō-to Setagaya-ku Setagaya,51
24770,Tōkyō-to Shibuya-ku Dōgenzaka,52
24771,Tōkyō-to Shibuya-ku Jingūmae,53
24772,Tōkyō-to Shibuya-ku Shibuya,54
24773,Tōkyō-to Shinagawa-ku Hiromachi,56
24774,Tōkyō-to Shinjuku-ku Kabukichō,57
24775,Tōkyō-to Shinjuku-ku Nishishinjuku,58
24776,Tōkyō-to Suginami-ku Asagayaminami,59
24777,Tōkyō-to Tachikawa-shi Izumichō,60
24778,Tōkyō-to Taitō-ku Higashiueno,61
24779,Tōkyō-to Taitō-ku Kuramae,62
24780,Tōkyō-to Toshima-ku Higashiikebukuro,63
24781,Tōkyō-to Toshima-ku Mejiro,64
24782,Tōkyō-to Toshima-ku Minamiikebukuro,65
24783,Tōkyō-to Toshima-ku Nishiikebukuro,66
24784,Tōkyō-to Ōta-ku Kamata,67
24785,Tōkyō-to Ōta-ku Kamiikedai,68
24786,Ōsaka-fu Higashiōsaka-shi Aramotokita,69
24787,Ōsaka-fu Neyagawa-shi Honmachi,70
24788,Ōsaka-fu Sakai-shi Minamikawaramachi,71
24789,Ōsaka-fu Ōsaka-shi Fuminosato,72
24790,Ōsaka-fu Ōsaka-shi Kyōmachibori,73
24791,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,74
24792,Ōsaka-fu Ōsaka-shi Nakanochō,75
24793,Ōsaka-fu Ōsaka-shi Shinmachi,76
24794,Ōsaka-fu Ōsaka-shi Ōgimachi,77
24795,Fukuoka-ken Fukuoka-shi Daimyō,0
24796,Fukuoka-ken Fukuoka-shi Hakata Ekimae,1
24797,Fukuoka-ken Fukuoka-shi Momochi,2
24798,Fukuoka-ken Fukuoka-shi Shiobaru,3
24799,Fukuoka-ken Fukuoka-shi Takatori,4
24800,Fukuoka-ken Fukuoka-shi Torikai,5
24801,Fukuoka-ken Itoshima-shi Maebarunishi,6
24802,Fukuoka-ken Kitakyūshū-shi None,7
24803,Fukuoka-ken Kitakyūshū-shi Ōtemachi,8
24804,Fukuoka-ken Kurume-shi Jōnanmachi,9
24805,Fukuoka-ken Yame-shi Motomachi,10
24806,Hiroshima-ken Fukuyama-shi Higashisakuramachi,11
24807,Hiroshima-ken Hiroshima-shi Kokutaijimachi,12
24808,Hiroshima-ken Hiroshima-shi Nagarekawachō,13
24809,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,14
24810,Hokkaidō Asahikawa-shi 6 Jōdōri,15
24811,Hokkaidō Sapporo-shi Kotoni 2 Jō,16
24812,Hokkaidō Sapporo-shi Minami 3 Jōnishi,17
24813,Hyōgo-ken Himeji-shi Yasuda,18
24814,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,19
24815,Hyōgo-ken Kōbe-shi Kumoidōri,20
24816,Hyōgo-ken Kōbe-shi Motomachidōri,21
24817,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,22
24818,Hyōgo-ken Nishinomiya-shi Rokutanjichō,23
24819,Hyōgo-ken Takarazuka-shi Tōyōchō,24
24820,Miyagi-ken Sendai-shi Kamisugi,25
24821,Niigata-ken Nagaoka-shi Ōtedōri,26
24822,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,27
24823,Shizuoka-ken Hamamatsu-shi Motoshirochō,28
24824,Shizuoka-ken Numazu-shi Miyukichō,29
24825,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24826,Tōkyō-to Bunkyō-ku Kasuga,31
24827,Tōkyō-to Bunkyō-ku Sendagi,32
24828,Tōkyō-to Chiyoda-ku Kudanminami,33
24829,Tōkyō-to Chūō-ku Ginza,34
24830,Tōkyō-to Chūō-ku Tsukiji,35
24831,Tōkyō-to Itabashi-ku Itabashi,36
24832,Tōkyō-to Katsushika-ku Tateishi,37
24833,Tōkyō-to Kita-ku Ōjihonchō,38
24834,Tōkyō-to Koganei-shi Honchō,39
24835,Tōkyō-to Kōtō-ku Kameido,40
24836,Tōkyō-to Kōtō-ku Tōyō,41
24837,Tōkyō-to Machida-shi Morino,42
24838,Tōkyō-to Meguro-ku Kamimeguro,43
24839,Tōkyō-to Minato-ku Akasaka,44
24840,Tōkyō-to Minato-ku Roppongi,45
24841,Tōkyō-to Minato-ku Shibakōen,46
24842,Tōkyō-to Nakano-ku Nakano,47
24843,Tōkyō-to Nerima-ku Toyotamakita,48
24844,Tōkyō-to Setagaya-ku Okusawa,49
24845,Tōkyō-to Setagaya-ku Sangenjaya,50
24846,Tōkyō-to Setagaya-ku Setagaya,51
24847,Tōkyō-to Shibuya-ku Dōgenzaka,52
24848,Tōkyō-to Shibuya-ku Jingūmae,53
24849,Tōkyō-to Shibuya-ku Shibuya,54
24850,Tōkyō-to Shinagawa-ku Higashigotanda,55
24851,Tōkyō-to Shinagawa-ku Hiromachi,56
24852,Tōkyō-to Shinjuku-ku Kabukichō,57
24853,Tōkyō-to Shinjuku-ku Nishishinjuku,58
24854,Tōkyō-to Suginami-ku Asagayaminami,59
24855,Tōkyō-to Tachikawa-shi Izumichō,60
24856,Tōkyō-to Taitō-ku Higashiueno,61
24857,Tōkyō-to Taitō-ku Kuramae,62
24858,Tōkyō-to Toshima-ku Higashiikebukuro,63
24859,Tōkyō-to Toshima-ku Mejiro,64
24860,Tōkyō-to Toshima-ku Minamiikebukuro,65
24861,Tōkyō-to Toshima-ku Nishiikebukuro,66
24862,Tōkyō-to Ōta-ku Kamata,67
24863,Tōkyō-to Ōta-ku Kamiikedai,68
24864,Ōsaka-fu Higashiōsaka-shi Aramotokita,69
24865,Ōsaka-fu Neyagawa-shi Honmachi,70
24866,Ōsaka-fu Sakai-shi Minamikawaramachi,71
24867,Ōsaka-fu Ōsaka-shi Fuminosato,72
24868,Ōsaka-fu Ōsaka-shi Kyōmachibori,73
24869,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,74
24870,Ōsaka-fu Ōsaka-shi Nakanochō,75
24871,Ōsaka-fu Ōsaka-shi Shinmachi,76
24872,Ōsaka-fu Ōsaka-shi Ōgimachi,77
24873,Fukuoka-ken Fukuoka-shi Daimyō,0
24874,Fukuoka-ken Fukuoka-shi Hakata Ekimae,1
24875,Fukuoka-ken Fukuoka-shi Momochi,2
24876,Fukuoka-ken Fukuoka-shi Shiobaru,3
24877,Fukuoka-ken Fukuoka-shi Takatori,4
24878,Fukuoka-ken Fukuoka-shi Torikai,5
24879,Fukuoka-ken Itoshima-shi Maebarunishi,6
24880,Fukuoka-ken Kitakyūshū-shi None,7
24881,Fukuoka-ken Kitakyūshū-shi Ōtemachi,8
24882,Fukuoka-ken Kurume-shi Jōnanmachi,9
24883,Fukuoka-ken Yame-shi Motomachi,10
24884,Hiroshima-ken Fukuyama-shi Higashisakuramachi,11
24885,Hiroshima-ken Hiroshima-shi Kokutaijimachi,12
24886,Hiroshima-ken Hiroshima-shi Nagarekawachō,13
24887,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,14
24888,Hokkaidō Asahikawa-shi 6 Jōdōri,15
24889,Hokkaidō Sapporo-shi Kotoni 2 Jō,16
24890,Hokkaidō Sapporo-shi Minami 3 Jōnishi,17
24891,Hyōgo-ken Himeji-shi Yasuda,18
24892,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,19
24893,Hyōgo-ken Kōbe-shi Kumoidōri,20
24894,Hyōgo-ken Kōbe-shi Motomachidōri,21
24895,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,22
24896,Hyōgo-ken Nishinomiya-shi Rokutanjichō,23
24897,Hyōgo-ken Takarazuka-shi Tōyōchō,24
24898,Miyagi-ken Sendai-shi Kamisugi,25
24899,Niigata-ken Nagaoka-shi Ōtedōri,26
24900,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,27
24901,Shizuoka-ken Hamamatsu-shi Motoshirochō,28
24902,Shizuoka-ken Numazu-shi Miyukichō,29
24903,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24904,Tōkyō-to Bunkyō-ku Kasuga,31
24905,Tōkyō-to Bunkyō-ku Sendagi,32
24906,Tōkyō-to Chiyoda-ku Kudanminami,33
24907,Tōkyō-to Chūō-ku Ginza,34
24908,Tōkyō-to Chūō-ku Tsukiji,35
24909,Tōkyō-to Itabashi-ku Itabashi,36
24910,Tōkyō-to Katsushika-ku Tateishi,37
24911,Tōkyō-to Kita-ku Ōjihonchō,38
24912,Tōkyō-to Koganei-shi Honchō,39
24913,Tōkyō-to Kōtō-ku Kameido,40
24914,Tōkyō-to Kōtō-ku Tōyō,41
24915,Tōkyō-to Machida-shi Morino,42
24916,Tōkyō-to Meguro-ku Kamimeguro,43
24917,Tōkyō-to Minato-ku Akasaka,44
24918,Tōkyō-to Minato-ku Roppongi,45
24919,Tōkyō-to Minato-ku Shibakōen,46
24920,Tōkyō-to Nakano-ku Nakano,47
24921,Tōkyō-to Nerima-ku Toyotamakita,48
24922,Tōkyō-to Setagaya-ku Okusawa,49
24923,Tōkyō-to Setagaya-ku Sangenjaya,50
24924,Tōkyō-to Setagaya-ku Setagaya,51
24925,Tōkyō-to Shibuya-ku Dōgenzaka,52
24926,Tōkyō-to Shibuya-ku Jingūmae,53
24927,Tōkyō-to Shibuya-ku Shibuya,54
24928,Tōkyō-to Shinagawa-ku Higashigotanda,55
24929,Tōkyō-to Shinagawa-ku Hiromachi,56
24930,Tōkyō-to Shinjuku-ku Kabukichō,57
24931,Tōkyō-to Shinjuku-ku Nishishinjuku,58
24932,Tōkyō-to Suginami-ku Asagayaminami,59
24933,Tōkyō-to Tachikawa-shi Izumichō,60
24934,Tōkyō-to Taitō-ku Higashiueno,61
24935,Tōkyō-to Taitō-ku Kuramae,62
24936,Tōkyō-to Toshima-ku Higashiikebukuro,63
24937,Tōkyō-to Toshima-ku Mejiro,64
24938,Tōkyō-to Toshima-ku Minamiikebukuro,65
24939,Tōkyō-to Toshima-ku Nishiikebukuro,66
24940,Tōkyō-to Ōta-ku Kamata,67
24941,Tōkyō-to Ōta-ku Kamiikedai,68
24942,Ōsaka-fu Higashiōsaka-shi Aramotokita,69
24943,Ōsaka-fu Neyagawa-shi Honmachi,70
24944,Ōsaka-fu Sakai-shi Minamikawaramachi,71
24945,Ōsaka-fu Ōsaka-shi Fuminosato,72
24946,Ōsaka-fu Ōsaka-shi Kyōmachibori,73
24947,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,74
24948,Ōsaka-fu Ōsaka-shi Nakanochō,75
24949,Ōsaka-fu Ōsaka-shi Shinmachi,76
24950,Ōsaka-fu Ōsaka-shi Ōgimachi,77
24951,Fukuoka-ken Fukuoka-shi Daimyō,0
24952,Fukuoka-ken Fukuoka-shi Hakata Ekimae,1
24953,Fukuoka-ken Fukuoka-shi Momochi,2
24954,Fukuoka-ken Fukuoka-shi Shiobaru,3
24955,Fukuoka-ken Fukuoka-shi Takatori,4
24956,Fukuoka-ken Fukuoka-shi Torikai,5
24957,Fukuoka-ken Itoshima-shi Maebarunishi,6
24958,Fukuoka-ken Kitakyūshū-shi None,7
24959,Fukuoka-ken Kitakyūshū-shi Ōtemachi,8
24960,Fukuoka-ken Kurume-shi Jōnanmachi,9
24961,Fukuoka-ken Yame-shi Motomachi,10
24962,Hiroshima-ken Fukuyama-shi Higashisakuramachi,11
24963,Hiroshima-ken Hiroshima-shi Kokutaijimachi,12
24964,Hiroshima-ken Hiroshima-shi Nagarekawachō,13
24965,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,14
24966,Hokkaidō Asahikawa-shi 6 Jōdōri,15
24967,Hokkaidō Sapporo-shi Kotoni 2 Jō,16
24968,Hokkaidō Sapporo-shi Minami 3 Jōnishi,17
24969,Hyōgo-ken Himeji-shi Yasuda,18
24970,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,19
24971,Hyōgo-ken Kōbe-shi Kumoidōri,20
24972,Hyōgo-ken Kōbe-shi Motomachidōri,21
24973,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,22
24974,Hyōgo-ken Nishinomiya-shi Rokutanjichō,23
24975,Hyōgo-ken Takarazuka-shi Tōyōchō,24
24976,Miyagi-ken Sendai-shi Kamisugi,25
24977,Niigata-ken Nagaoka-shi Ōtedōri,26
24978,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,27
24979,Shizuoka-ken Hamamatsu-shi Motoshirochō,28
24980,Shizuoka-ken Numazu-shi Miyukichō,29
24981,Shizuoka-ken Shizuoka-shi Ōtemachi,30
24982,Tōkyō-to Bunkyō-ku Kasuga,31
24983,Tōkyō-to Bunkyō-ku Sendagi,32
24984,Tōkyō-to Chiyoda-ku Kudanminami,33
24985,Tōkyō-to Chūō-ku Ginza,34
24986,Tōkyō-to Chūō-ku Tsukiji,35
24987,Tōkyō-to Itabashi-ku Itabashi,36
24988,Tōkyō-to Katsushika-ku Tateishi,37
24989,Tōkyō-to Kita-ku Ōjihonchō,38
24990,Tōkyō-to Koganei-shi Honchō,39
24991,Tōkyō-to Kōtō-ku Kameido,40
24992,Tōkyō-to Kōtō-ku Tōyō,41
24993,Tōkyō-to Machida-shi Morino,42
24994,Tōkyō-to Meguro-ku Kamimeguro,43
