,air_area_name,visitors,current_week
4894,Ōsaka-fu Ōsaka-shi Nanbasennichimae,0,18
4895,Ōsaka-fu Ōsaka-shi Nanbasennichimae,0,19
4896,Ōsaka-fu Ōsaka-shi Nanbasennichimae,0,20
4897,Ōsaka-fu Ōsaka-shi Nanbasennichimae,0,21
4898,Ōsaka-fu Ōsaka-shi Nanbasennichimae,0,22
4899,Ōsaka-fu Ōsaka-shi Nanbasennichimae,64,23
4900,Ōsaka-fu Ōsaka-shi Nanbasennichimae,127,24
4901,Ōsaka-fu Ōsaka-shi Nanbasennichimae,205,25
4902,Ōsaka-fu Ōsaka-shi Nanbasennichimae,186,26
4903,Ōsaka-fu Ōsaka-shi Nanbasennichimae,184,27
4904,Ōsaka-fu Ōsaka-shi Nanbasennichimae,147,28
4905,Ōsaka-fu Ōsaka-shi Nanbasennichimae,270,29
4906,Ōsaka-fu Ōsaka-shi Nanbasennichimae,198,30
4907,Ōsaka-fu Ōsaka-shi Nanbasennichimae,261,31
4908,Ōsaka-fu Ōsaka-shi Nanbasennichimae,236,32
4909,Ōsaka-fu Ōsaka-shi Nanbasennichimae,221,33
4910,Ōsaka-fu Ōsaka-shi Nanbasennichimae,263,34
4911,Ōsaka-fu Ōsaka-shi Nanbasennichimae,234,35
4912,Ōsaka-fu Ōsaka-shi Nanbasennichimae,206,36
4913,Ōsaka-fu Ōsaka-shi Nanbasennichimae,256,37
4914,Ōsaka-fu Ōsaka-shi Nanbasennichimae,249,38
4915,Ōsaka-fu Ōsaka-shi Nanbasennichimae,298,39
4916,Ōsaka-fu Ōsaka-shi Nanbasennichimae,251,40
4917,Ōsaka-fu Ōsaka-shi Nanbasennichimae,237,41
4918,Ōsaka-fu Ōsaka-shi Nanbasennichimae,244,42
4919,Ōsaka-fu Ōsaka-shi Nanbasennichimae,228,43
4920,Ōsaka-fu Ōsaka-shi Nanbasennichimae,222,44
4921,Ōsaka-fu Ōsaka-shi Nanbasennichimae,185,45
4922,Ōsaka-fu Ōsaka-shi Nanbasennichimae,198,46
4923,Ōsaka-fu Ōsaka-shi Nanbasennichimae,195,47
4924,Ōsaka-fu Ōsaka-shi Nanbasennichimae,272,48
4925,Ōsaka-fu Ōsaka-shi Nanbasennichimae,408,49
4926,Ōsaka-fu Ōsaka-shi Nanbasennichimae,336,50
4927,Ōsaka-fu Ōsaka-shi Nanbasennichimae,283,51
4928,Ōsaka-fu Ōsaka-shi Nanbasennichimae,396,52
4929,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,0
4930,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,1
4931,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,2
4932,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,3
4933,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,4
4934,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,5
4935,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,6
4936,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,7
4937,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,8
4938,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,9
4939,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,10
4940,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,11
4941,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,12
4942,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,13
4943,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,14
4944,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,15
4945,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,16
4946,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,17
4947,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,18
4948,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,19
4949,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,20
4950,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,21
4951,Fukuoka-ken Kitakyūshū-shi Konyamachi,0,22
4952,Fukuoka-ken Kitakyūshū-shi Konyamachi,75,23
4953,Fukuoka-ken Kitakyūshū-shi Konyamachi,158,24
4954,Fukuoka-ken Kitakyūshū-shi Konyamachi,141,25
4955,Fukuoka-ken Kitakyūshū-shi Konyamachi,147,26
4956,Fukuoka-ken Kitakyūshū-shi Konyamachi,118,27
4957,Fukuoka-ken Kitakyūshū-shi Konyamachi,124,28
4958,Fukuoka-ken Kitakyūshū-shi Konyamachi,164,29
4959,Fukuoka-ken Kitakyūshū-shi Konyamachi,143,30
4960,Fukuoka-ken Kitakyūshū-shi Konyamachi,131,31
4961,Fukuoka-ken Kitakyūshū-shi Konyamachi,127,32
4962,Fukuoka-ken Kitakyūshū-shi Konyamachi,106,33
4963,Fukuoka-ken Kitakyūshū-shi Konyamachi,116,34
4964,Fukuoka-ken Kitakyūshū-shi Konyamachi,144,35
4965,Fukuoka-ken Kitakyūshū-shi Konyamachi,135,36
4966,Fukuoka-ken Kitakyūshū-shi Konyamachi,134,37
4967,Fukuoka-ken Kitakyūshū-shi Konyamachi,150,38
4968,Fukuoka-ken Kitakyūshū-shi Konyamachi,130,39
4969,Fukuoka-ken Kitakyūshū-shi Konyamachi,150,40
4970,Fukuoka-ken Kitakyūshū-shi Konyamachi,147,41
4971,Fukuoka-ken Kitakyūshū-shi Konyamachi,109,42
4972,Fukuoka-ken Kitakyūshū-shi Konyamachi,139,43
4973,Fukuoka-ken Kitakyūshū-shi Konyamachi,117,44
4974,Fukuoka-ken Kitakyūshū-shi Konyamachi,142,45
4975,Fukuoka-ken Kitakyūshū-shi Konyamachi,134,46
4976,Fukuoka-ken Kitakyūshū-shi Konyamachi,139,47
4977,Fukuoka-ken Kitakyūshū-shi Konyamachi,106,48
4978,Fukuoka-ken Kitakyūshū-shi Konyamachi,127,49
4979,Fukuoka-ken Kitakyūshū-shi Konyamachi,161,50
4980,Fukuoka-ken Kitakyūshū-shi Konyamachi,154,51
4981,Fukuoka-ken Kitakyūshū-shi Konyamachi,123,52
4982,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,0
4983,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,1
4984,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,2
4985,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,3
4986,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,4
4987,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,5
4988,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,6
4989,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,7
4990,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,8
4991,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,9
4992,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,10
4993,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,11
4994,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,12
4995,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,13
4996,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,14
4997,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,15
4998,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,16
4999,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,17
5000,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,18
5001,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,19
5002,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,20
5003,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,21
5004,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,0,22
5005,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,279,23
5006,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,477,24
5007,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,540,25
5008,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,493,26
5009,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,525,27
5010,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,497,28
5011,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,546,29
5012,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,629,30
5013,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,523,31
5014,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,385,32
5015,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,481,33
5016,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,490,34
5017,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,575,35
5018,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,505,36
5019,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,478,37
5020,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,470,38
5021,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,399,39
5022,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,417,40
5023,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,513,41
5024,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,519,42
5025,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,540,43
5026,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,470,44
5027,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,479,45
5028,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,447,46
5029,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,573,47
5030,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,546,48
5031,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,794,49
5032,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,480,50
5033,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,506,51
5034,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,467,52
5035,Tōkyō-to Musashino-shi Kichijōji Honchō,0,0
5036,Tōkyō-to Musashino-shi Kichijōji Honchō,0,1
5037,Tōkyō-to Musashino-shi Kichijōji Honchō,0,2
5038,Tōkyō-to Musashino-shi Kichijōji Honchō,0,3
5039,Tōkyō-to Musashino-shi Kichijōji Honchō,0,4
5040,Tōkyō-to Musashino-shi Kichijōji Honchō,0,5
5041,Tōkyō-to Musashino-shi Kichijōji Honchō,0,6
5042,Tōkyō-to Musashino-shi Kichijōji Honchō,0,7
5043,Tōkyō-to Musashino-shi Kichijōji Honchō,0,8
5044,Tōkyō-to Musashino-shi Kichijōji Honchō,0,9
5045,Tōkyō-to Musashino-shi Kichijōji Honchō,0,10
5046,Tōkyō-to Musashino-shi Kichijōji Honchō,0,11
5047,Tōkyō-to Musashino-shi Kichijōji Honchō,0,12
5048,Tōkyō-to Musashino-shi Kichijōji Honchō,0,13
5049,Tōkyō-to Musashino-shi Kichijōji Honchō,0,14
5050,Tōkyō-to Musashino-shi Kichijōji Honchō,0,15
5051,Tōkyō-to Musashino-shi Kichijōji Honchō,0,16
5052,Tōkyō-to Musashino-shi Kichijōji Honchō,0,17
5053,Tōkyō-to Musashino-shi Kichijōji Honchō,0,18
5054,Tōkyō-to Musashino-shi Kichijōji Honchō,0,19
5055,Tōkyō-to Musashino-shi Kichijōji Honchō,0,20
5056,Tōkyō-to Musashino-shi Kichijōji Honchō,0,21
5057,Tōkyō-to Musashino-shi Kichijōji Honchō,0,22
5058,Tōkyō-to Musashino-shi Kichijōji Honchō,205,23
5059,Tōkyō-to Musashino-shi Kichijōji Honchō,326,24
5060,Tōkyō-to Musashino-shi Kichijōji Honchō,355,25
5061,Tōkyō-to Musashino-shi Kichijōji Honchō,352,26
5062,Tōkyō-to Musashino-shi Kichijōji Honchō,341,27
5063,Tōkyō-to Musashino-shi Kichijōji Honchō,299,28
5064,Tōkyō-to Musashino-shi Kichijōji Honchō,335,29
5065,Tōkyō-to Musashino-shi Kichijōji Honchō,283,30
5066,Tōkyō-to Musashino-shi Kichijōji Honchō,307,31
5067,Tōkyō-to Musashino-shi Kichijōji Honchō,346,32
5068,Tōkyō-to Musashino-shi Kichijōji Honchō,328,33
5069,Tōkyō-to Musashino-shi Kichijōji Honchō,383,34
5070,Tōkyō-to Musashino-shi Kichijōji Honchō,369,35
5071,Tōkyō-to Musashino-shi Kichijōji Honchō,353,36
5072,Tōkyō-to Musashino-shi Kichijōji Honchō,372,37
5073,Tōkyō-to Musashino-shi Kichijōji Honchō,425,38
5074,Tōkyō-to Musashino-shi Kichijōji Honchō,441,39
5075,Tōkyō-to Musashino-shi Kichijōji Honchō,446,40
5076,Tōkyō-to Musashino-shi Kichijōji Honchō,447,41
5077,Tōkyō-to Musashino-shi Kichijōji Honchō,392,42
5078,Tōkyō-to Musashino-shi Kichijōji Honchō,388,43
5079,Tōkyō-to Musashino-shi Kichijōji Honchō,386,44
5080,Tōkyō-to Musashino-shi Kichijōji Honchō,396,45
5081,Tōkyō-to Musashino-shi Kichijōji Honchō,351,46
5082,Tōkyō-to Musashino-shi Kichijōji Honchō,385,47
5083,Tōkyō-to Musashino-shi Kichijōji Honchō,435,48
5084,Tōkyō-to Musashino-shi Kichijōji Honchō,381,49
5085,Tōkyō-to Musashino-shi Kichijōji Honchō,486,50
5086,Tōkyō-to Musashino-shi Kichijōji Honchō,381,51
5087,Tōkyō-to Musashino-shi Kichijōji Honchō,354,52
5088,Tōkyō-to Taitō-ku Asakusa,0,0
5089,Tōkyō-to Taitō-ku Asakusa,0,1
5090,Tōkyō-to Taitō-ku Asakusa,0,2
5091,Tōkyō-to Taitō-ku Asakusa,0,3
5092,Tōkyō-to Taitō-ku Asakusa,0,4
5093,Tōkyō-to Taitō-ku Asakusa,0,5
5094,Tōkyō-to Taitō-ku Asakusa,0,6
5095,Tōkyō-to Taitō-ku Asakusa,0,7
5096,Tōkyō-to Taitō-ku Asakusa,0,8
5097,Tōkyō-to Taitō-ku Asakusa,0,9
5098,Tōkyō-to Taitō-ku Asakusa,0,10
5099,Tōkyō-to Taitō-ku Asakusa,0,11
5100,Tōkyō-to Taitō-ku Asakusa,0,12
5101,Tōkyō-to Taitō-ku Asakusa,0,13
5102,Tōkyō-to Taitō-ku Asakusa,0,14
5103,Tōkyō-to Taitō-ku Asakusa,0,15
5104,Tōkyō-to Taitō-ku Asakusa,0,16
5105,Tōkyō-to Taitō-ku Asakusa,0,17
5106,Tōkyō-to Taitō-ku Asakusa,0,18
5107,Tōkyō-to Taitō-ku Asakusa,0,19
5108,Tōkyō-to Taitō-ku Asakusa,0,20
5109,Tōkyō-to Taitō-ku Asakusa,0,21
5110,Tōkyō-to Taitō-ku Asakusa,0,22
5111,Tōkyō-to Taitō-ku Asakusa,201,23
5112,Tōkyō-to Taitō-ku Asakusa,497,24
5113,Tōkyō-to Taitō-ku Asakusa,371,25
5114,Tōkyō-to Taitō-ku Asakusa,317,26
5115,Tōkyō-to Taitō-ku Asakusa,454,27
5116,Tōkyō-to Taitō-ku Asakusa,386,28
5117,Tōkyō-to Taitō-ku Asakusa,352,29
5118,Tōkyō-to Taitō-ku Asakusa,304,30
5119,Tōkyō-to Taitō-ku Asakusa,477,31
5120,Tōkyō-to Taitō-ku Asakusa,411,32
5121,Tōkyō-to Taitō-ku Asakusa,347,33
5122,Tōkyō-to Taitō-ku Asakusa,418,34
5123,Tōkyō-to Taitō-ku Asakusa,354,35
5124,Tōkyō-to Taitō-ku Asakusa,422,36
5125,Tōkyō-to Taitō-ku Asakusa,414,37
5126,Tōkyō-to Taitō-ku Asakusa,367,38
5127,Tōkyō-to Taitō-ku Asakusa,409,39
5128,Tōkyō-to Taitō-ku Asakusa,401,40
5129,Tōkyō-to Taitō-ku Asakusa,385,41
5130,Tōkyō-to Taitō-ku Asakusa,475,42
5131,Tōkyō-to Taitō-ku Asakusa,399,43
5132,Tōkyō-to Taitō-ku Asakusa,431,44
5133,Tōkyō-to Taitō-ku Asakusa,461,45
5134,Tōkyō-to Taitō-ku Asakusa,496,46
5135,Tōkyō-to Taitō-ku Asakusa,438,47
5136,Tōkyō-to Taitō-ku Asakusa,414,48
5137,Tōkyō-to Taitō-ku Asakusa,448,49
5138,Tōkyō-to Taitō-ku Asakusa,483,50
5139,Tōkyō-to Taitō-ku Asakusa,395,51
5140,Tōkyō-to Taitō-ku Asakusa,480,52
5141,Ōsaka-fu Suita-shi Izumichō,0,0
5142,Ōsaka-fu Suita-shi Izumichō,0,1
5143,Ōsaka-fu Suita-shi Izumichō,0,2
5144,Ōsaka-fu Suita-shi Izumichō,0,3
5145,Ōsaka-fu Suita-shi Izumichō,0,4
5146,Ōsaka-fu Suita-shi Izumichō,0,5
5147,Ōsaka-fu Suita-shi Izumichō,0,6
5148,Ōsaka-fu Suita-shi Izumichō,0,7
5149,Ōsaka-fu Suita-shi Izumichō,0,8
5150,Ōsaka-fu Suita-shi Izumichō,0,9
5151,Ōsaka-fu Suita-shi Izumichō,0,10
5152,Ōsaka-fu Suita-shi Izumichō,0,11
5153,Ōsaka-fu Suita-shi Izumichō,0,12
5154,Ōsaka-fu Suita-shi Izumichō,0,13
5155,Ōsaka-fu Suita-shi Izumichō,0,14
5156,Ōsaka-fu Suita-shi Izumichō,0,15
5157,Ōsaka-fu Suita-shi Izumichō,0,16
5158,Ōsaka-fu Suita-shi Izumichō,0,17
5159,Ōsaka-fu Suita-shi Izumichō,0,18
5160,Ōsaka-fu Suita-shi Izumichō,0,19
5161,Ōsaka-fu Suita-shi Izumichō,0,20
5162,Ōsaka-fu Suita-shi Izumichō,0,21
5163,Ōsaka-fu Suita-shi Izumichō,0,22
5164,Ōsaka-fu Suita-shi Izumichō,119,23
5165,Ōsaka-fu Suita-shi Izumichō,195,24
5166,Ōsaka-fu Suita-shi Izumichō,198,25
5167,Ōsaka-fu Suita-shi Izumichō,183,26
5168,Ōsaka-fu Suita-shi Izumichō,176,27
5169,Ōsaka-fu Suita-shi Izumichō,152,28
5170,Ōsaka-fu Suita-shi Izumichō,176,29
5171,Ōsaka-fu Suita-shi Izumichō,91,30
5172,Ōsaka-fu Suita-shi Izumichō,132,31
5173,Ōsaka-fu Suita-shi Izumichō,198,32
5174,Ōsaka-fu Suita-shi Izumichō,154,33
5175,Ōsaka-fu Suita-shi Izumichō,213,34
5176,Ōsaka-fu Suita-shi Izumichō,239,35
5177,Ōsaka-fu Suita-shi Izumichō,216,36
5178,Ōsaka-fu Suita-shi Izumichō,233,37
5179,Ōsaka-fu Suita-shi Izumichō,231,38
5180,Ōsaka-fu Suita-shi Izumichō,231,39
5181,Ōsaka-fu Suita-shi Izumichō,210,40
5182,Ōsaka-fu Suita-shi Izumichō,238,41
5183,Ōsaka-fu Suita-shi Izumichō,207,42
5184,Ōsaka-fu Suita-shi Izumichō,208,43
5185,Ōsaka-fu Suita-shi Izumichō,243,44
5186,Ōsaka-fu Suita-shi Izumichō,213,45
5187,Ōsaka-fu Suita-shi Izumichō,262,46
5188,Ōsaka-fu Suita-shi Izumichō,272,47
5189,Ōsaka-fu Suita-shi Izumichō,364,48
5190,Ōsaka-fu Suita-shi Izumichō,199,49
5191,Ōsaka-fu Suita-shi Izumichō,166,50
5192,Ōsaka-fu Suita-shi Izumichō,176,51
5193,Ōsaka-fu Suita-shi Izumichō,187,52
5194,Tōkyō-to Toshima-ku Sugamo,0,0
5195,Tōkyō-to Toshima-ku Sugamo,0,1
5196,Tōkyō-to Toshima-ku Sugamo,0,2
5197,Tōkyō-to Toshima-ku Sugamo,0,3
5198,Tōkyō-to Toshima-ku Sugamo,0,4
5199,Tōkyō-to Toshima-ku Sugamo,0,5
5200,Tōkyō-to Toshima-ku Sugamo,0,6
5201,Tōkyō-to Toshima-ku Sugamo,0,7
5202,Tōkyō-to Toshima-ku Sugamo,0,8
5203,Tōkyō-to Toshima-ku Sugamo,0,9
5204,Tōkyō-to Toshima-ku Sugamo,0,10
5205,Tōkyō-to Toshima-ku Sugamo,0,11
5206,Tōkyō-to Toshima-ku Sugamo,0,12
5207,Tōkyō-to Toshima-ku Sugamo,0,13
5208,Tōkyō-to Toshima-ku Sugamo,0,14
5209,Tōkyō-to Toshima-ku Sugamo,0,15
5210,Tōkyō-to Toshima-ku Sugamo,0,16
5211,Tōkyō-to Toshima-ku Sugamo,0,17
5212,Tōkyō-to Toshima-ku Sugamo,0,18
5213,Tōkyō-to Toshima-ku Sugamo,0,19
5214,Tōkyō-to Toshima-ku Sugamo,0,20
5215,Tōkyō-to Toshima-ku Sugamo,0,21
5216,Tōkyō-to Toshima-ku Sugamo,0,22
5217,Tōkyō-to Toshima-ku Sugamo,86,23
5218,Tōkyō-to Toshima-ku Sugamo,227,24
5219,Tōkyō-to Toshima-ku Sugamo,204,25
5220,Tōkyō-to Toshima-ku Sugamo,218,26
5221,Tōkyō-to Toshima-ku Sugamo,173,27
5222,Tōkyō-to Toshima-ku Sugamo,302,28
5223,Tōkyō-to Toshima-ku Sugamo,198,29
5224,Tōkyō-to Toshima-ku Sugamo,148,30
5225,Tōkyō-to Toshima-ku Sugamo,261,31
5226,Tōkyō-to Toshima-ku Sugamo,131,32
5227,Tōkyō-to Toshima-ku Sugamo,161,33
5228,Tōkyō-to Toshima-ku Sugamo,157,34
5229,Tōkyō-to Toshima-ku Sugamo,180,35
5230,Tōkyō-to Toshima-ku Sugamo,149,36
5231,Tōkyō-to Toshima-ku Sugamo,192,37
5232,Tōkyō-to Toshima-ku Sugamo,156,38
5233,Tōkyō-to Toshima-ku Sugamo,228,39
5234,Tōkyō-to Toshima-ku Sugamo,255,40
5235,Tōkyō-to Toshima-ku Sugamo,194,41
5236,Tōkyō-to Toshima-ku Sugamo,199,42
5237,Tōkyō-to Toshima-ku Sugamo,151,43
5238,Tōkyō-to Toshima-ku Sugamo,182,44
5239,Tōkyō-to Toshima-ku Sugamo,184,45
5240,Tōkyō-to Toshima-ku Sugamo,223,46
5241,Tōkyō-to Toshima-ku Sugamo,129,47
5242,Tōkyō-to Toshima-ku Sugamo,180,48
5243,Tōkyō-to Toshima-ku Sugamo,159,49
5244,Tōkyō-to Toshima-ku Sugamo,93,50
5245,Tōkyō-to Toshima-ku Sugamo,162,51
5246,Tōkyō-to Toshima-ku Sugamo,159,52
5247,Tōkyō-to Meguro-ku Jiyūgaoka,0,0
5248,Tōkyō-to Meguro-ku Jiyūgaoka,0,1
5249,Tōkyō-to Meguro-ku Jiyūgaoka,0,2
5250,Tōkyō-to Meguro-ku Jiyūgaoka,0,3
5251,Tōkyō-to Meguro-ku Jiyūgaoka,0,4
5252,Tōkyō-to Meguro-ku Jiyūgaoka,0,5
5253,Tōkyō-to Meguro-ku Jiyūgaoka,0,6
5254,Tōkyō-to Meguro-ku Jiyūgaoka,0,7
5255,Tōkyō-to Meguro-ku Jiyūgaoka,0,8
5256,Tōkyō-to Meguro-ku Jiyūgaoka,0,9
5257,Tōkyō-to Meguro-ku Jiyūgaoka,0,10
5258,Tōkyō-to Meguro-ku Jiyūgaoka,0,11
5259,Tōkyō-to Meguro-ku Jiyūgaoka,0,12
5260,Tōkyō-to Meguro-ku Jiyūgaoka,0,13
5261,Tōkyō-to Meguro-ku Jiyūgaoka,0,14
5262,Tōkyō-to Meguro-ku Jiyūgaoka,0,15
5263,Tōkyō-to Meguro-ku Jiyūgaoka,0,16
5264,Tōkyō-to Meguro-ku Jiyūgaoka,0,17
5265,Tōkyō-to Meguro-ku Jiyūgaoka,0,18
5266,Tōkyō-to Meguro-ku Jiyūgaoka,0,19
5267,Tōkyō-to Meguro-ku Jiyūgaoka,0,20
5268,Tōkyō-to Meguro-ku Jiyūgaoka,0,21
5269,Tōkyō-to Meguro-ku Jiyūgaoka,0,22
5270,Tōkyō-to Meguro-ku Jiyūgaoka,125,23
5271,Tōkyō-to Meguro-ku Jiyūgaoka,167,24
5272,Tōkyō-to Meguro-ku Jiyūgaoka,213,25
5273,Tōkyō-to Meguro-ku Jiyūgaoka,216,26
5274,Tōkyō-to Meguro-ku Jiyūgaoka,207,27
5275,Tōkyō-to Meguro-ku Jiyūgaoka,184,28
5276,Tōkyō-to Meguro-ku Jiyūgaoka,204,29
5277,Tōkyō-to Meguro-ku Jiyūgaoka,168,30
5278,Tōkyō-to Meguro-ku Jiyūgaoka,159,31
5279,Tōkyō-to Meguro-ku Jiyūgaoka,198,32
5280,Tōkyō-to Meguro-ku Jiyūgaoka,183,33
5281,Tōkyō-to Meguro-ku Jiyūgaoka,166,34
5282,Tōkyō-to Meguro-ku Jiyūgaoka,183,35
5283,Tōkyō-to Meguro-ku Jiyūgaoka,210,36
5284,Tōkyō-to Meguro-ku Jiyūgaoka,271,37
5285,Tōkyō-to Meguro-ku Jiyūgaoka,171,38
5286,Tōkyō-to Meguro-ku Jiyūgaoka,214,39
5287,Tōkyō-to Meguro-ku Jiyūgaoka,213,40
5288,Tōkyō-to Meguro-ku Jiyūgaoka,213,41
5289,Tōkyō-to Meguro-ku Jiyūgaoka,190,42
5290,Tōkyō-to Meguro-ku Jiyūgaoka,219,43
5291,Tōkyō-to Meguro-ku Jiyūgaoka,214,44
5292,Tōkyō-to Meguro-ku Jiyūgaoka,226,45
5293,Tōkyō-to Meguro-ku Jiyūgaoka,208,46
5294,Tōkyō-to Meguro-ku Jiyūgaoka,198,47
5295,Tōkyō-to Meguro-ku Jiyūgaoka,215,48
5296,Tōkyō-to Meguro-ku Jiyūgaoka,155,49
5297,Tōkyō-to Meguro-ku Jiyūgaoka,164,50
5298,Tōkyō-to Meguro-ku Jiyūgaoka,119,51
5299,Tōkyō-to Meguro-ku Jiyūgaoka,116,52
5300,Fukuoka-ken Fukuoka-shi Imaizumi,0,0
5301,Fukuoka-ken Fukuoka-shi Imaizumi,0,1
5302,Fukuoka-ken Fukuoka-shi Imaizumi,0,2
5303,Fukuoka-ken Fukuoka-shi Imaizumi,0,3
5304,Fukuoka-ken Fukuoka-shi Imaizumi,0,4
5305,Fukuoka-ken Fukuoka-shi Imaizumi,0,5
5306,Fukuoka-ken Fukuoka-shi Imaizumi,0,6
5307,Fukuoka-ken Fukuoka-shi Imaizumi,0,7
5308,Fukuoka-ken Fukuoka-shi Imaizumi,0,8
5309,Fukuoka-ken Fukuoka-shi Imaizumi,0,9
5310,Fukuoka-ken Fukuoka-shi Imaizumi,0,10
5311,Fukuoka-ken Fukuoka-shi Imaizumi,0,11
5312,Fukuoka-ken Fukuoka-shi Imaizumi,0,12
5313,Fukuoka-ken Fukuoka-shi Imaizumi,0,13
5314,Fukuoka-ken Fukuoka-shi Imaizumi,0,14
5315,Fukuoka-ken Fukuoka-shi Imaizumi,0,15
5316,Fukuoka-ken Fukuoka-shi Imaizumi,0,16
5317,Fukuoka-ken Fukuoka-shi Imaizumi,0,17
5318,Fukuoka-ken Fukuoka-shi Imaizumi,0,18
5319,Fukuoka-ken Fukuoka-shi Imaizumi,0,19
5320,Fukuoka-ken Fukuoka-shi Imaizumi,0,20
5321,Fukuoka-ken Fukuoka-shi Imaizumi,0,21
5322,Fukuoka-ken Fukuoka-shi Imaizumi,0,22
5323,Fukuoka-ken Fukuoka-shi Imaizumi,125,23
5324,Fukuoka-ken Fukuoka-shi Imaizumi,101,24
5325,Fukuoka-ken Fukuoka-shi Imaizumi,227,25
5326,Fukuoka-ken Fukuoka-shi Imaizumi,185,26
5327,Fukuoka-ken Fukuoka-shi Imaizumi,229,27
5328,Fukuoka-ken Fukuoka-shi Imaizumi,205,28
5329,Fukuoka-ken Fukuoka-shi Imaizumi,191,29
5330,Fukuoka-ken Fukuoka-shi Imaizumi,185,30
5331,Fukuoka-ken Fukuoka-shi Imaizumi,229,31
5332,Fukuoka-ken Fukuoka-shi Imaizumi,191,32
5333,Fukuoka-ken Fukuoka-shi Imaizumi,233,33
